Customer_ID,Customer_Name,Gender,Age,State,Signup_Date,Loyalty_Segment
CUST53,Customer_1141,Male,32,Perak,2022-08-12,New
CUST1474,Customer_1142,Male,39,Selangor,2023-09-18,New
CUST205,Customer_1143,Female,49,Perak,2023-04-30,Regular
CUST126,Customer_1144,Female,32,Melaka,2023-09-12,VIP
CUST1771,Customer_1145,Male,23,Pahang,2022-09-07,VIP
CUST43,Customer_1146,Male,23,Kuala Lumpur,2023-04-18,Regular
CUST1776,Customer_1147,Female,23,Melaka,2023-11-24,New
CUST1995,Customer_1148,Female,29,Melaka,2022-03-06,Regular
CUST111,Customer_1150,Male,42,Johor,2023-02-09,New
CUST1207,Customer_1153,Male,59,Melaka,2023-01-02,New
CUST848,Customer_1154,Female,54,Penang,2023-05-03,Regular
CUST1936,Customer_1158,Female,24,Pahang,2022-01-23,VIP
CUST1544,Customer_1159,Female,35,Perak,2022-03-04,Regular
CUST360,Customer_1161,Female,45,Johor,2023-08-18,Regular
CUST1720,Customer_1163,Female,52,Melaka,2022-04-27,New
CUST281,Customer_1164,Male,27,Negeri Sembilan,2023-04-08,VIP
CUST1888,Customer_1166,Male,36,Pahang,2023-03-27,VIP
CUST667,Customer_1168,Female,45,Perak,2022-12-03,New
CUST93,Customer_1169,Male,20,Pahang,2023-08-29,New
CUST61,Customer_1172,Male,34,Sarawak,2022-10-17,New
CUST1075,Customer_1174,Female,59,Selangor,2023-03-03,New
CUST1813,Customer_1176,Female,39,Pahang,2023-10-13,Regular
CUST1490,Customer_1178,Female,44,Sabah,2023-04-16,Regular
CUST604,Customer_1179,Male,52,Melaka,2023-02-13,Regular
CUST534,Customer_1182,Male,58,Perak,2022-10-17,Regular
CUST1429,Customer_1183,Male,37,Sarawak,2023-01-09,Regular
CUST645,Customer_1186,Male,25,Johor,2023-08-10,VIP
CUST233,Customer_1187,Female,44,Melaka,2022-11-18,Regular
CUST524,Customer_1188,Male,23,Negeri Sembilan,2023-11-25,New
CUST1969,Customer_1192,Female,37,Negeri Sembilan,2023-10-26,New
CUST1754,Customer_1194,Female,58,Pahang,2023-03-14,Regular
CUST1097,Customer_1197,Female,56,Pahang,2023-05-12,New
CUST794,Customer_1198,Female,27,Kuala Lumpur,2023-02-23,New
CUST1145,Customer_1201,Female,52,Selangor,2022-10-25,Regular
CUST214,Customer_1202,Female,54,Kuala Lumpur,2022-10-05,New
CUST239,Customer_1203,Male,55,Johor,2022-01-31,Regular
CUST1080,Customer_1204,Male,40,Selangor,2022-02-20,Regular
CUST350,Customer_1205,Male,54,Sabah,2023-11-08,Regular
CUST107,Customer_1206,Male,38,Johor,2023-08-24,New
CUST48,Customer_1208,Female,18,Pahang,2022-06-08,Regular
CUST1597,Customer_1209,Male,26,Johor,2022-04-10,New
CUST337,Customer_1210,Male,20,Melaka,2022-05-22,VIP
CUST1050,Customer_1211,Male,55,Sabah,2022-04-27,Regular
CUST804,Customer_1212,Male,53,Selangor,2023-04-13,Regular
CUST1281,Customer_1213,Female,51,Perak,2022-02-08,New
CUST8,Customer_1214,Male,47,Sabah,2022-12-14,New
CUST625,Customer_1215,Female,48,Johor,2022-06-15,New
CUST719,Customer_1219,Female,23,Pahang,2023-05-19,New
CUST303,Customer_1220,Male,31,Sabah,2022-11-19,Regular
CUST639,Customer_1221,Female,27,Negeri Sembilan,2023-05-17,New
CUST56,Customer_1222,Male,41,Sarawak,2022-06-04,New
CUST526,Customer_1224,Male,41,Sabah,2022-01-23,Regular
CUST28,Customer_1226,Female,54,Sabah,2022-08-18,New
CUST78,Customer_1227,Male,57,Sarawak,2023-05-06,Regular
CUST1240,Customer_1228,Male,55,Kuala Lumpur,2022-05-21,New
CUST365,Customer_1230,Female,51,Sabah,2022-10-09,New
CUST666,Customer_1231,Male,18,Melaka,2022-07-25,New
CUST1336,Customer_1234,Female,46,Sabah,2022-05-14,New
CUST1031,Customer_1236,Female,22,Melaka,2023-07-18,New
CUST1027,Customer_1237,Male,51,Penang,2023-05-03,New
CUST1647,Customer_1238,Male,43,Penang,2023-07-19,VIP
CUST363,Customer_1241,Male,39,Sarawak,2023-11-18,New
CUST1655,Customer_1251,Female,33,Melaka,2022-07-12,Regular
CUST86,Customer_1259,Male,22,Negeri Sembilan,2022-09-14,New
CUST812,Customer_1262,Female,46,Selangor,2023-02-09,VIP
CUST537,Customer_1263,Male,55,Selangor,2023-09-22,New
CUST145,Customer_1264,Female,57,Johor,2022-10-28,Regular
CUST1236,Customer_1266,Male,41,Selangor,2023-12-25,Regular
CUST25,Customer_1267,Female,36,Perak,2023-02-17,New
CUST67,Customer_1270,Female,40,Melaka,2023-09-15,Regular
CUST1170,Customer_1273,Male,19,Penang,2022-05-26,New
CUST228,Customer_1275,Female,35,Johor,2023-09-12,Regular
CUST1494,Customer_1277,Male,56,Negeri Sembilan,2022-05-31,New
CUST623,Customer_1279,Male,40,Melaka,2023-04-12,New
CUST595,Customer_1284,Female,34,Penang,2023-09-03,Regular
CUST425,Customer_1286,Male,30,Selangor,2023-11-04,Regular
CUST1542,Customer_1288,Female,35,Sarawak,2023-09-26,Regular
CUST692,Customer_1289,Female,37,Johor,2023-01-28,VIP
CUST1344,Customer_1291,Male,52,Pahang,2022-07-22,Regular
CUST1762,Customer_1292,Female,50,Pahang,2023-08-20,Regular
CUST1467,Customer_1293,Male,34,Sabah,2022-02-28,New
CUST1976,Customer_1294,Male,52,Johor,2022-07-28,New
CUST315,Customer_1295,Male,29,Sarawak,2022-01-16,VIP
CUST1990,Customer_1297,Female,51,Melaka,2023-07-12,VIP
CUST1765,Customer_1298,Male,29,Sarawak,2022-11-29,Regular
CUST662,Customer_1302,Male,22,Negeri Sembilan,2022-11-16,Regular
CUST1606,Customer_1305,Female,49,Negeri Sembilan,2023-07-26,Regular
CUST1527,Customer_1306,Male,22,Selangor,2022-10-08,Regular
CUST843,Customer_1310,Female,57,Negeri Sembilan,2022-02-10,New
CUST1161,Customer_1317,Male,41,Johor,2023-01-26,Regular
CUST899,Customer_1319,Male,48,Melaka,2022-08-17,New
CUST243,Customer_1320,Male,27,Perak,2023-05-12,New
CUST543,Customer_1321,Male,43,Pahang,2023-04-16,VIP
CUST1064,Customer_1322,Female,46,Kuala Lumpur,2023-08-08,Regular
CUST229,Customer_1323,Male,19,Melaka,2022-03-24,New
CUST548,Customer_1324,Female,47,Penang,2022-07-11,Regular
CUST6,Customer_1327,Male,29,Selangor,2023-04-07,New
CUST1346,Customer_1328,Male,37,Penang,2023-07-17,New
CUST468,Customer_1329,Female,58,Selangor,2023-09-03,VIP
CUST1756,Customer_1330,Male,36,Sarawak,2022-04-11,New
CUST4,Customer_1332,Male,40,Pahang,2022-08-23,Regular
CUST1871,Customer_1333,Male,36,Sarawak,2022-11-09,New
CUST1630,Customer_1337,Female,32,Sarawak,2022-09-20,VIP
CUST504,Customer_1338,Male,28,Melaka,2022-06-12,New
CUST947,Customer_1339,Male,43,Johor,2023-09-25,New
CUST574,Customer_1340,Female,35,Negeri Sembilan,2022-07-16,Regular
CUST194,Customer_1342,Male,49,Pahang,2023-11-15,Regular
CUST847,Customer_1343,Female,21,Perak,2023-09-10,Regular
CUST715,Customer_1344,Female,39,Sabah,2023-04-28,Regular
CUST1324,Customer_1349,Female,56,Kuala Lumpur,2022-08-11,Regular
CUST326,Customer_1351,Male,54,Pahang,2023-04-02,Regular
CUST1434,Customer_1352,Female,22,Selangor,2022-10-13,New
CUST724,Customer_1356,Female,55,Sabah,2023-08-01,Regular
CUST225,Customer_1357,Male,51,Selangor,2023-07-27,Regular
CUST532,Customer_1358,Female,32,Selangor,2023-03-21,VIP
CUST140,Customer_1360,Male,44,Selangor,2022-11-29,VIP
CUST559,Customer_1361,Male,18,Pahang,2022-04-25,VIP
CUST320,Customer_1365,Male,24,Kuala Lumpur,2023-10-03,Regular
CUST1574,Customer_1366,Male,46,Johor,2023-08-09,New
CUST1829,Customer_1367,Female,48,Penang,2023-06-21,New
CUST1918,Customer_1368,Female,55,Johor,2022-01-14,Regular
CUST139,Customer_1369,Female,25,Perak,2022-07-28,New
CUST1892,Customer_1371,Female,54,Penang,2022-01-21,New
CUST845,Customer_1372,Male,32,Penang,2022-04-01,New
CUST259,Customer_1373,Female,49,Johor,2023-07-15,Regular
CUST902,Customer_1375,Male,28,Sarawak,2022-01-22,New
CUST261,Customer_1378,Female,50,Sabah,2022-06-05,New
CUST1943,Customer_1379,Female,34,Perak,2022-06-08,Regular
CUST1674,Customer_1380,Male,50,Melaka,2022-03-28,Regular
CUST172,Customer_1381,Female,19,Sabah,2022-12-03,Regular
CUST13,Customer_1383,Female,29,Selangor,2023-12-22,New
CUST1666,Customer_1385,Male,59,Pahang,2023-11-09,VIP
CUST1620,Customer_1386,Male,59,Sabah,2022-01-10,VIP
CUST1343,Customer_1388,Female,59,Negeri Sembilan,2022-09-15,New
CUST329,Customer_1390,Male,19,Sarawak,2022-05-13,Regular
CUST911,Customer_1394,Female,50,Selangor,2022-10-03,Regular
CUST1443,Customer_1397,Male,21,Negeri Sembilan,2022-11-20,New
CUST1119,Customer_1399,Female,20,Kuala Lumpur,2022-07-04,Regular
CUST1841,Customer_1400,Female,35,Perak,2023-06-17,New
CUST1605,Customer_1401,Female,44,Johor,2022-01-17,Regular
CUST1980,Customer_1403,Male,20,Negeri Sembilan,2022-01-27,New
CUST334,Customer_1406,Female,39,Selangor,2023-04-21,Regular
CUST376,Customer_1408,Male,46,Melaka,2023-12-27,VIP
CUST1954,Customer_1411,Male,36,Johor,2023-12-11,Regular
CUST1320,Customer_1415,Female,48,Johor,2023-09-17,New
CUST918,Customer_1417,Female,26,Pahang,2023-10-12,Regular
CUST1856,Customer_1419,Female,38,Selangor,2022-04-14,New
CUST1852,Customer_1426,Female,33,Kuala Lumpur,2022-07-24,VIP
CUST1315,Customer_1428,Male,55,Kuala Lumpur,2022-05-09,New
CUST725,Customer_1429,Female,58,Negeri Sembilan,2022-06-20,New
CUST1403,Customer_1433,Female,29,Selangor,2023-06-28,VIP
CUST132,Customer_1437,Female,25,Perak,2022-11-10,New
CUST89,Customer_1441,Female,20,Sabah,2022-10-11,New
CUST1319,Customer_1445,Male,22,Sabah,2023-04-09,New
CUST616,Customer_1446,Male,29,Perak,2023-08-23,New
CUST800,Customer_1448,Male,43,Perak,2023-10-12,Regular
CUST1661,Customer_1450,Female,46,Pahang,2023-03-22,New
CUST422,Customer_1451,Female,31,Sabah,2022-10-20,New
CUST1889,Customer_1452,Male,53,Perak,2023-08-26,New
CUST143,Customer_1455,Female,33,Perak,2023-01-06,VIP
CUST665,Customer_1457,Female,33,Negeri Sembilan,2022-06-29,New
CUST1007,Customer_1460,Female,25,Negeri Sembilan,2023-12-03,New
CUST1986,Customer_1462,Female,22,Sarawak,2023-06-25,New
CUST821,Customer_1464,Female,55,Selangor,2023-10-24,New
CUST1640,Customer_1465,Male,19,Sarawak,2022-12-03,Regular
CUST1971,Customer_1467,Male,47,Sabah,2022-08-07,New
CUST1670,Customer_1471,Female,45,Melaka,2022-01-16,Regular
CUST579,Customer_1472,Male,47,Negeri Sembilan,2022-07-01,New
CUST391,Customer_1473,Female,48,Kuala Lumpur,2023-11-28,New
CUST1203,Customer_1474,Male,41,Johor,2023-07-02,VIP
CUST554,Customer_1476,Male,28,Selangor,2022-05-30,New
CUST1472,Customer_1477,Female,59,Melaka,2023-05-03,VIP
CUST1524,Customer_1478,Male,33,Negeri Sembilan,2023-02-25,New
CUST1693,Customer_1481,Female,29,Melaka,2023-09-17,VIP
CUST478,Customer_1483,Male,50,Kuala Lumpur,2023-07-21,Regular
CUST923,Customer_1485,Female,18,Selangor,2022-10-21,New
CUST420,Customer_1486,Female,30,Sarawak,2023-12-29,Regular
CUST157,Customer_1487,Male,54,Kuala Lumpur,2022-06-11,New
CUST550,Customer_1488,Female,52,Melaka,2023-06-07,New
CUST1121,Customer_1490,Female,59,Johor,2022-09-27,New
CUST951,Customer_1494,Male,52,Selangor,2023-09-11,Regular
CUST196,Customer_1497,Female,58,Sabah,2023-06-30,New
CUST598,Customer_1498,Male,48,Johor,2022-03-06,Regular
CUST1858,Customer_1499,Female,49,Selangor,2022-08-03,New
CUST1546,Customer_1500,Female,36,Pahang,2022-12-27,New
CUST517,Customer_1501,Female,34,Sabah,2022-11-08,VIP
CUST1659,Customer_1502,Female,23,Sarawak,2022-03-11,Regular
CUST865,Customer_1504,Female,50,Negeri Sembilan,2022-08-04,New
CUST1933,Customer_1507,Female,52,Perak,2022-08-07,Regular
CUST1183,Customer_1508,Female,49,Negeri Sembilan,2023-02-13,New
CUST1901,Customer_1511,Female,49,Negeri Sembilan,2022-08-05,VIP
CUST216,Customer_1512,Female,49,Sabah,2022-04-16,New
CUST1285,Customer_1518,Female,27,Kuala Lumpur,2023-05-07,VIP
CUST324,Customer_1521,Male,40,Selangor,2023-03-13,Regular
CUST844,Customer_1522,Female,24,Johor,2023-09-06,Regular
CUST1709,Customer_1523,Female,38,Negeri Sembilan,2023-11-30,Regular
CUST130,Customer_1524,Female,18,Melaka,2023-02-18,Regular
CUST627,Customer_1527,Female,37,Selangor,2023-06-07,VIP
CUST755,Customer_1528,Female,27,Perak,2023-02-05,New
CUST1316,Customer_1530,Female,18,Johor,2022-02-19,New
CUST11,Customer_1536,Male,32,Sabah,2022-04-20,Regular
CUST1158,Customer_1541,Female,35,Sabah,2023-10-27,Regular
CUST712,Customer_1542,Male,35,Melaka,2023-08-13,New
CUST141,Customer_1550,Male,40,Selangor,2022-03-18,New
CUST1234,Customer_1553,Male,56,Pahang,2022-01-23,New
CUST985,Customer_1554,Female,35,Perak,2022-03-06,Regular
CUST683,Customer_1559,Male,30,Melaka,2022-05-21,New
CUST1484,Customer_1560,Male,36,Sabah,2022-06-26,VIP
CUST356,Customer_1562,Female,44,Johor,2023-10-12,Regular
CUST1008,Customer_1563,Male,34,Sabah,2022-05-11,New
CUST1348,Customer_1564,Female,46,Penang,2023-06-24,Regular
CUST888,Customer_1566,Male,45,Negeri Sembilan,2022-12-07,New
CUST127,Customer_1569,Female,33,Perak,2022-01-12,New
CUST1823,Customer_1573,Male,34,Kuala Lumpur,2022-10-11,VIP
CUST1402,Customer_1574,Female,37,Sarawak,2023-02-14,New
CUST1929,Customer_1575,Female,35,Perak,2023-11-23,New
CUST1014,Customer_1576,Male,45,Kuala Lumpur,2023-04-03,Regular
CUST1053,Customer_1578,Female,33,Sarawak,2022-05-30,New
CUST1321,Customer_1581,Female,22,Johor,2022-07-10,New
CUST1750,Customer_1582,Female,54,Sabah,2022-08-30,Regular
CUST779,Customer_1583,Female,35,Penang,2023-08-22,Regular
CUST814,Customer_1586,Male,39,Perak,2023-01-02,New
CUST1646,Customer_1590,Female,20,Sarawak,2023-03-08,New
CUST983,Customer_1593,Male,34,Negeri Sembilan,2022-12-22,Regular
CUST825,Customer_1594,Female,20,Sabah,2023-04-25,New
CUST1855,Customer_1596,Male,57,Perak,2023-02-28,Regular
CUST1974,Customer_1597,Female,33,Sarawak,2023-01-19,New
CUST567,Customer_1598,Male,29,Perak,2022-08-02,New
CUST371,Customer_1599,Male,18,Negeri Sembilan,2023-11-30,Regular
CUST1935,Customer_1601,Male,34,Sarawak,2023-12-09,Regular
CUST661,Customer_1602,Female,36,Johor,2023-12-02,Regular
CUST1455,Customer_1603,Female,21,Selangor,2022-09-18,Regular
CUST969,Customer_1604,Female,56,Johor,2022-01-07,Regular
CUST313,Customer_1609,Female,34,Sarawak,2023-12-24,Regular
CUST1690,Customer_1611,Male,58,Sarawak,2023-05-07,Regular
CUST937,Customer_1612,Female,45,Sabah,2023-11-16,New
CUST1827,Customer_1613,Female,33,Negeri Sembilan,2022-12-24,Regular
CUST244,Customer_1615,Female,45,Sabah,2023-04-26,New
CUST1830,Customer_1619,Female,56,Sabah,2022-06-12,New
CUST347,Customer_1625,Female,22,Perak,2023-02-28,Regular
CUST1553,Customer_1626,Male,56,Perak,2023-12-02,New
CUST939,Customer_1628,Female,34,Kuala Lumpur,2022-09-04,New
CUST1991,Customer_1636,Male,25,Penang,2023-07-23,New
CUST1880,Customer_1640,Female,42,Melaka,2023-07-20,New
CUST156,Customer_1648,Female,46,Melaka,2023-11-26,New
CUST1906,Customer_1649,Female,46,Penang,2023-03-10,Regular
CUST967,Customer_1652,Male,38,Selangor,2022-04-26,Regular
CUST1108,Customer_1654,Male,37,Sarawak,2023-10-30,New
CUST148,Customer_1657,Male,43,Kuala Lumpur,2023-06-04,VIP
CUST1654,Customer_1658,Male,24,Selangor,2022-04-06,New
CUST342,Customer_1659,Male,33,Pahang,2022-01-28,Regular
CUST1384,Customer_1663,Female,30,Perak,2022-05-14,New
CUST561,Customer_1664,Male,22,Sarawak,2023-04-22,New
CUST327,Customer_1665,Male,33,Johor,2023-07-11,New
CUST1165,Customer_1668,Female,45,Sabah,2023-11-30,Regular
CUST215,Customer_1670,Male,46,Negeri Sembilan,2023-11-17,VIP
CUST723,Customer_1674,Female,39,Negeri Sembilan,2022-12-19,VIP
CUST1342,Customer_1675,Female,32,Negeri Sembilan,2022-02-10,Regular
CUST32,Customer_1676,Female,30,Sabah,2022-04-07,New
CUST670,Customer_1677,Male,39,Penang,2022-08-25,Regular
CUST429,Customer_1680,Male,18,Selangor,2023-04-07,New
CUST286,Customer_1682,Female,18,Negeri Sembilan,2022-11-29,Regular
CUST1448,Customer_1684,Male,26,Sabah,2023-02-19,New
CUST590,Customer_1688,Male,35,Perak,2023-07-29,Regular
CUST1395,Customer_1689,Male,50,Penang,2023-06-25,New
CUST1199,Customer_1690,Female,19,Selangor,2023-01-06,New
CUST1010,Customer_1691,Male,51,Negeri Sembilan,2022-03-05,New
CUST988,Customer_1694,Female,19,Pahang,2022-05-06,New
CUST114,Customer_1696,Male,32,Johor,2022-07-27,Regular
CUST1246,Customer_1697,Male,28,Perak,2022-12-18,Regular
CUST1702,Customer_1698,Male,33,Penang,2023-05-17,New
CUST1668,Customer_1701,Female,39,Melaka,2022-02-25,New
CUST1921,Customer_1702,Male,20,Penang,2022-04-24,New
CUST1288,Customer_1703,Female,20,Johor,2023-12-24,Regular
CUST55,Customer_1705,Female,23,Johor,2022-10-23,New
CUST1895,Customer_1706,Female,42,Sarawak,2022-09-14,Regular
CUST1667,Customer_1707,Female,58,Sarawak,2022-06-19,New
CUST778,Customer_1709,Female,47,Sabah,2022-05-09,VIP
CUST1404,Customer_1713,Male,52,Selangor,2023-02-19,Regular
CUST87,Customer_1714,Female,43,Sarawak,2022-09-14,Regular
CUST1415,Customer_1719,Male,58,Kuala Lumpur,2022-08-25,New
CUST833,Customer_1722,Male,26,Pahang,2022-12-18,New
CUST443,Customer_1726,Female,28,Negeri Sembilan,2023-09-05,New
CUST1791,Customer_1727,Male,47,Sarawak,2023-04-06,New
CUST328,Customer_1728,Male,28,Penang,2022-06-02,New
CUST1442,Customer_1739,Male,45,Penang,2022-01-24,Regular
CUST1112,Customer_1742,Female,23,Negeri Sembilan,2022-10-13,VIP
CUST491,Customer_1747,Female,35,Sabah,2022-08-28,New
CUST452,Customer_1749,Male,56,Kuala Lumpur,2022-05-26,Regular
CUST165,Customer_1751,Female,43,Sarawak,2022-11-08,New
CUST182,Customer_1752,Male,28,Johor,2022-11-04,New
CUST469,Customer_1753,Female,33,Sarawak,2023-09-22,New
CUST910,Customer_1754,Male,36,Perak,2023-09-18,New
CUST944,Customer_1757,Female,20,Penang,2023-05-28,Regular
CUST7,Customer_1758,Female,42,Negeri Sembilan,2022-01-20,New
CUST330,Customer_1759,Male,27,Johor,2022-09-17,VIP
CUST775,Customer_1760,Female,22,Perak,2023-09-06,Regular
CUST1648,Customer_1765,Male,29,Johor,2023-10-03,New
CUST1405,Customer_1766,Female,48,Sabah,2022-05-08,Regular
CUST915,Customer_1767,Male,34,Melaka,2022-04-24,Regular
CUST82,Customer_1771,Female,43,Selangor,2023-12-10,New
CUST514,Customer_1772,Male,48,Melaka,2022-06-20,New
CUST1547,Customer_1777,Male,27,Melaka,2023-11-06,VIP
CUST746,Customer_1778,Female,22,Kuala Lumpur,2023-06-19,New
CUST1023,Customer_1779,Female,21,Kuala Lumpur,2023-12-03,New
CUST707,Customer_1781,Male,32,Johor,2022-06-14,Regular
CUST905,Customer_1791,Female,31,Negeri Sembilan,2023-04-04,New
CUST1250,Customer_1792,Female,48,Johor,2022-08-26,New
CUST940,Customer_1794,Female,30,Selangor,2022-12-11,New
CUST1388,Customer_1799,Female,33,Pahang,2022-12-18,Regular
CUST1304,Customer_1800,Female,18,Pahang,2022-11-28,Regular
CUST1182,Customer_1803,Female,37,Perak,2023-03-20,VIP
CUST632,Customer_1804,Female,23,Kuala Lumpur,2023-09-09,Regular
CUST59,Customer_1805,Female,52,Selangor,2023-08-20,VIP
CUST721,Customer_1809,Female,24,Melaka,2023-06-11,New
CUST1139,Customer_1811,Female,47,Pahang,2022-08-14,VIP
CUST1233,Customer_1812,Female,39,Pahang,2023-05-15,VIP
CUST552,Customer_1815,Male,20,Selangor,2023-10-15,New
CUST237,Customer_1817,Female,22,Penang,2022-06-16,New
CUST1305,Customer_1818,Male,59,Negeri Sembilan,2022-04-25,VIP
CUST1302,Customer_1822,Male,54,Pahang,2022-05-20,New
CUST1259,Customer_1823,Male,21,Negeri Sembilan,2022-03-18,New
CUST494,Customer_1824,Female,37,Perak,2022-02-19,VIP
CUST1133,Customer_1829,Male,28,Sarawak,2023-04-30,Regular
CUST610,Customer_1830,Female,26,Kuala Lumpur,2022-07-27,Regular
CUST1877,Customer_1837,Female,47,Sabah,2023-10-31,New
CUST42,Customer_1838,Female,49,Johor,2022-04-21,Regular
CUST1380,Customer_1839,Male,53,Kuala Lumpur,2023-01-30,New
CUST1041,Customer_1843,Female,32,Johor,2022-06-26,New
CUST1177,Customer_1845,Female,24,Negeri Sembilan,2023-05-28,New
CUST998,Customer_1846,Female,50,Pahang,2022-10-15,VIP
CUST1623,Customer_1849,Female,52,Pahang,2022-05-10,Regular
CUST1653,Customer_1850,Female,38,Sabah,2023-12-15,New
CUST1898,Customer_1851,Male,41,Pahang,2023-11-02,Regular
CUST1311,Customer_1855,Female,46,Penang,2023-07-12,New
CUST731,Customer_1857,Female,28,Perak,2022-01-03,Regular
CUST168,Customer_1858,Male,20,Kuala Lumpur,2022-05-21,VIP
CUST906,Customer_1864,Female,44,Penang,2023-09-03,VIP
CUST922,Customer_1867,Female,57,Penang,2022-12-24,New
CUST702,Customer_1870,Male,55,Kuala Lumpur,2022-03-23,VIP
CUST1600,Customer_1873,Male,44,Negeri Sembilan,2023-12-30,Regular
CUST1387,Customer_1877,Male,55,Negeri Sembilan,2023-07-04,New
CUST1729,Customer_1878,Male,29,Selangor,2023-10-22,Regular
CUST819,Customer_1879,Female,32,Selangor,2023-04-20,Regular
CUST693,Customer_1880,Male,47,Perak,2022-08-11,New
CUST149,Customer_1885,Female,19,Selangor,2022-08-27,New
CUST807,Customer_1893,Male,21,Sabah,2022-06-30,New
CUST744,Customer_1894,Male,27,Perak,2023-01-09,Regular
CUST1334,Customer_1896,Male,45,Johor,2022-12-27,New
CUST758,Customer_1901,Male,37,Pahang,2023-02-26,Regular
CUST406,Customer_1902,Female,35,Johor,2023-02-03,Regular
CUST1491,Customer_1910,Female,48,Johor,2022-08-07,Regular
CUST1515,Customer_1913,Male,25,Sabah,2022-02-10,Regular
CUST1873,Customer_1914,Male,42,Pahang,2023-01-05,New
CUST1531,Customer_1916,Female,28,Melaka,2023-06-23,New
CUST482,Customer_1918,Female,18,Perak,2022-11-17,VIP
CUST73,Customer_1923,Female,46,Pahang,2022-01-22,New
CUST713,Customer_1924,Male,27,Penang,2023-06-23,Regular
CUST1522,Customer_1937,Male,34,Melaka,2023-05-30,New
CUST108,Customer_1939,Female,26,Sarawak,2023-06-14,Regular
CUST1502,Customer_1942,Male,50,Penang,2023-10-01,New
CUST102,Customer_1943,Male,56,Negeri Sembilan,2022-12-01,New
CUST866,Customer_1944,Male,20,Sarawak,2022-04-14,New
CUST275,Customer_1946,Female,26,Melaka,2022-12-24,New
CUST1068,Customer_1948,Female,53,Pahang,2022-11-26,New
CUST1979,Customer_1949,Female,36,Kuala Lumpur,2023-09-12,Regular
CUST817,Customer_1950,Female,51,Selangor,2023-01-24,Regular
CUST1593,Customer_1954,Male,50,Pahang,2023-08-20,New
CUST1847,Customer_1955,Male,43,Melaka,2023-02-14,Regular
CUST1616,Customer_1960,Male,45,Sabah,2022-06-01,New
CUST1224,Customer_1971,Female,51,Perak,2023-08-18,New
CUST1561,Customer_1972,Female,37,Penang,2022-07-09,New
CUST466,Customer_1973,Female,41,Sarawak,2022-09-14,Regular
CUST1113,Customer_1974,Male,20,Johor,2023-04-21,Regular
CUST1595,Customer_1977,Male,46,Perak,2023-09-16,Regular
CUST1562,Customer_1981,Male,42,Sarawak,2022-10-25,VIP
CUST711,Customer_1986,Male,48,Sarawak,2022-07-18,Regular
CUST1818,Customer_1989,Female,18,Kuala Lumpur,2023-01-09,VIP
CUST1806,Customer_1994,Female,35,Penang,2023-03-21,VIP
CUST335,Customer_1995,Female,42,Sabah,2023-11-28,Regular
CUST629,Customer_1996,Female,53,Penang,2022-06-22,Regular
CUST137,Customer_1998,Female,26,Penang,2022-03-29,New
CUST594,Customer_2006,Female,37,Johor,2022-04-23,VIP
CUST372,Customer_2009,Male,27,Melaka,2023-12-07,Regular
CUST995,Customer_2011,Female,22,Johor,2023-01-24,New
CUST615,Customer_2015,Female,53,Perak,2023-05-26,VIP
CUST1176,Customer_2019,Female,45,Sarawak,2023-02-14,New
CUST620,Customer_2021,Female,53,Selangor,2023-08-02,Regular
CUST1122,Customer_2024,Female,26,Selangor,2022-12-16,VIP
CUST986,Customer_2029,Male,52,Perak,2022-12-06,New
CUST183,Customer_2030,Male,50,Selangor,2022-03-01,Regular
CUST364,Customer_2032,Male,37,Perak,2023-11-04,Regular
CUST1551,Customer_2034,Female,39,Sabah,2023-12-06,Regular
CUST1912,Customer_2035,Female,42,Kuala Lumpur,2023-06-29,Regular
CUST1421,Customer_2041,Male,26,Johor,2023-04-11,New
CUST722,Customer_2042,Male,39,Negeri Sembilan,2023-05-18,New
CUST16,Customer_2044,Male,38,Melaka,2023-12-31,VIP
CUST1450,Customer_2046,Male,58,Perak,2023-09-25,VIP
CUST1132,Customer_2047,Male,34,Kuala Lumpur,2022-05-24,New
CUST894,Customer_2048,Male,32,Negeri Sembilan,2023-10-18,New
CUST311,Customer_2050,Male,24,Pahang,2022-10-22,New
CUST1194,Customer_2052,Female,25,Kuala Lumpur,2023-05-10,Regular
CUST414,Customer_2054,Female,50,Sabah,2022-05-31,New
CUST251,Customer_2055,Male,53,Negeri Sembilan,2022-01-26,Regular
CUST1805,Customer_2057,Female,18,Johor,2023-09-06,New
CUST245,Customer_2070,Female,37,Perak,2022-05-21,New
CUST272,Customer_2073,Female,41,Pahang,2022-02-16,Regular
CUST1464,Customer_2074,Male,28,Kuala Lumpur,2022-10-30,Regular
CUST1772,Customer_2075,Female,59,Johor,2023-07-31,New
CUST377,Customer_2077,Male,55,Perak,2023-02-17,New
CUST266,Customer_2078,Male,34,Sarawak,2022-12-01,VIP
CUST926,Customer_2079,Male,22,Pahang,2023-01-09,VIP
CUST340,Customer_2082,Male,31,Selangor,2023-08-22,Regular
CUST577,Customer_2084,Male,59,Penang,2022-01-05,Regular
CUST3,Customer_2086,Male,48,Pahang,2023-07-07,New
CUST1453,Customer_2087,Female,35,Kuala Lumpur,2023-02-08,Regular
CUST1166,Customer_2088,Male,56,Kuala Lumpur,2023-11-10,New
CUST293,Customer_2094,Female,47,Negeri Sembilan,2022-05-31,VIP
CUST705,Customer_2097,Female,22,Kuala Lumpur,2022-01-13,Regular
